   7.2443596e+01   9.6921279e-01   3.2696987e-01   4.6484685e-01
   7.4131024e+01   9.6900421e-01   3.2045462e-01   4.6222661e-01
   7.5857758e+01   9.6878619e-01   3.1388845e-01   4.5951076e-01
   7.7624712e+01   9.6855839e-01   3.0727488e-01   4.5669744e-01
   7.9432823e+01   9.6832047e-01   3.0061722e-01   4.5378492e-01
   8.1283052e+01   9.6840657e-01   2.9610978e-01   4.5446157e-01
   8.3176377e+01   9.6808650e-01   2.8901295e-01   4.5063902e-01
   8.5113804e+01   9.6775770e-01   2.8192241e-01   4.4674570e-01
   8.7096359e+01   9.6741995e-01   2.7484223e-01   4.4278103e-01
   8.9125094e+01   9.6707297e-01   2.6777660e-01   4.3874449e-01
   9.1201084e+01   9.6671650e-01   2.6072977e-01   4.3463560e-01
   9.3325430e+01   9.6635027e-01   2.5370605e-01   4.3045395e-01
   9.5499259e+01   9.6597399e-01   2.4670984e-01   4.2619917e-01
   9.7723722e+01   9.6558739e-01   2.3974558e-01   4.2187096e-01
   1.0000000e+02   9.6519015e-01   2.3281777e-01   4.1746907e-01
   1.0232930e+02   9.6478198e-01   2.2593094e-01   4.1299336e-01
   1.0471285e+02   9.6436256e-01   2.1908967e-01   4.0844371e-01
   1.0715193e+02   9.6393157e-01   2.1229856e-01   4.0382013e-01
   1.0964782e+02   9.6348867e-01   2.0556221e-01   3.9912269e-01
   1.1220185e+02   9.6303353e-01   1.9888525e-01   3.9435155e-01
   1.1481536e+02   9.6256578e-01   1.9227229e-01   3.8950696e-01
   1.1748976e+02   9.6208508e-01   1.8572791e-01   3.8458929e-01
   1.2022644e+02   9.6159105e-01   1.7925669e-01   3.7959900e-01
   1.2302688e+02   9.6108332e-01   1.7286316e-01   3.7453666e-01
   1.2589254e+02   9.6056148e-01   1.6655178e-01   3.6940297e-01
   1.2882496e+02   9.6002514e-01   1.6032698e-01   3.6419873e-01
   1.3182567e+02   9.5947389e-01   1.5419308e-01   3.5892489e-01
   1.3489629e+02   9.5890731e-01   1.4815433e-01   3.5358252e-01
   1.3803843e+02   9.5832496e-01   1.4221487e-01   3.4817284e-01
   1.4125375e+02   9.5772640e-01   1.3637872e-01   3.4269719e-01
   1.4454398e+02   9.5711118e-01   1.3064978e-01   3.3715709e-01
   1.4791084e+02   9.5647883e-01   1.2503180e-01   3.3155419e-01
   1.5135612e+02   9.5582886e-01   1.1952836e-01   3.2589030e-01
   1.5488166e+02   9.5516080e-01   1.1414291e-01   3.2016742e-01
   1.5848932e+02   9.5447414e-01   1.0887866e-01   3.1438768e-01
   1.6218101e+02   9.5376838e-01   1.0373868e-01   3.0855341e-01
   1.6595869e+02   9.5304297e-01   9.8725805e-02   3.0266711e-01
   1.6982437e+02   9.5229740e-01   9.3842649e-02   2.9673145e-01
   1.7378008e+02   9.5153112e-01   8.9091603e-02   2.9074930e-01
   1.7782794e+02   9.5074356e-01   8.4474816e-02   2.8472370e-01
   1.8197009e+02   9.4993415e-01   7.9994187e-02   2.7865787e-01
   1.8620871e+02   9.4910232e-01   7.5651353e-02   2.7255523e-01
   1.9054607e+02   9.4824748e-01   7.1447685e-02   2.6641939e-01
   1.9498446e+02   9.4736900e-01   6.7384279e-02   2.6025415e-01
   1.9952623e+02   9.4646629e-01   6.3461951e-02   2.5406347e-01
   2.0417379e+02   9.4553871e-01   5.9681230e-02   2.4785152e-01
   2.0892961e+02   9.4458563e-01   5.6042357e-02   2.4162264e-01
   2.1379621e+02   9.4360640e-01   5.2545281e-02   2.3538136e-01
   2.1877616e+02   9.4260035e-01   4.9189661e-02   2.2913235e-01
   2.2387211e+02   9.4156684e-01   4.5974860e-02   2.2288048e-01
   2.2908677e+02   9.4050516e-01   4.2899956e-02   2.1663075e-01
   2.3442288e+02   9.3941465e-01   3.9963737e-02   2.1038833e-01
   2.3988329e+02   9.3829460e-01   3.7164711e-02   2.0415852e-01
   2.4547089e+02   9.3714432e-01   3.4501110e-02   1.9794673e-01
   2.5118864e+02   9.3596309e-01   3.1970901e-02   1.9175852e-01
   2.5703958e+02   9.3475020e-01   2.9571791e-02   1.8559951e-01
   2.6302680e+02   9.3350493e-01   2.7301239e-02   1.7947543e-01
   2.6915348e+02   9.3222654e-01   2.5156473e-02   1.7339208e-01
   2.7542287e+02   9.3091431e-01   2.3134495e-02   1.6735530e-01
   2.8183829e+02   9.2956751e-01   2.1232103e-02   1.6137096e-01
   2.8840315e+02   9.2818540e-01   1.9445905e-02   1.5544494e-01
   2.9512092e+02   9.2676723e-01   1.7772333e-02   1.4958314e-01
   3.0199517e+02   9.2531227e-01   1.6207664e-02   1.4379138e-01
   3.0902954e+02   9.2381979e-01   1.4748039e-02   1.3807545e-01
   3.1622777e+02   9.2228905e-01   1.3389479e-02   1.3244106e-01
   3.2359366e+02   9.2071932e-01   1.2127908e-02   1.2689382e-01
   3.3113112e+02   9.1910986e-01   1.0959172e-02   1.2143919e-01
   3.3884416e+02   9.1745997e-01   9.8790599e-03   1.1608249e-01
   3.4673685e+02   9.1576891e-01   8.8833225e-03   1.1082887e-01
   3.5481339e+02   9.1403600e-01   7.9676938e-03   1.0568325e-01
   3.6307805e+02   9.1226054e-01   7.1279104e-03   1.0065033e-01
   3.7153523e+02   9.1044183e-01   6.3597311e-03   9.5734553e-02
   3.8018940e+02   9.0857922e-01   5.6589551e-03   9.0940097e-02
   3.8904514e+02   9.0667204e-01   5.0214402e-03   8.6270823e-02
   3.9810717e+02   9.0471965e-01   4.4431194e-03   8.1730274e-02
   4.0738028e+02   9.0272143e-01   3.9200166e-03   7.7321653e-02
   4.1686938e+02   9.0067678e-01   3.4482613e-03   7.3047802e-02
   4.2657952e+02   8.9858510e-01   3.0241013e-03   6.8911187e-02
   4.3651583e+02   8.9644583e-01   2.6439149e-03   6.4913886e-02
   4.4668359e+02   8.9425843e-01   2.3042210e-03   6.1057574e-02
   4.5708819e+02   8.9202235e-01   2.0016874e-03   5.7343520e-02
   4.6773514e+02   8.8973711e-01   1.7331386e-03   5.3772577e-02
   4.7863009e+02   8.8740221e-01   1.4955608e-03   5.0345180e-02
   4.8977882e+02   8.8501718e-01   1.2861062e-03   4.7061346e-02
   5.0118723e+02   8.8258158e-01   1.1020954e-03   4.3920679e-02
   5.1286138e+02   8.8009498e-01   9.4101831e-04   4.0922372e-02
   5.2480746e+02   8.7755696e-01   8.0053398e-04   3.8065219e-02
   5.3703180e+02   8.7496712e-01   6.7846869e-04   3.5347630e-02
   5.4954087e+02   8.7232504e-01   5.7281313e-04   3.2767637e-02
   5.6234133e+02   8.6963035e-01   4.8171832e-04   3.0322921e-02
   5.7543994e+02   8.6688263e-01   4.0349065e-04   2.8010827e-02
   5.8884366e+02   8.6408147e-01   3.3658597e-04   2.5828387e-02
   6.0255959e+02   8.6122644e-01   2.7960301e-04   2.3772346e-02
   6.1659500e+02   8.5831706e-01   2.3127620e-04   2.1839186e-02
   6.3095734e+02   8.5535283e-01   1.9046799e-04   2.0025157e-02
   6.4565423e+02   8.5233317e-01   1.5616095e-04   1.8326302e-02
   6.6069345e+02   8.4925744e-01   1.2744951e-04   1.6738490e-02
   6.7608298e+02   8.4612490e-01   1.0353171e-04   1.5257444e-02
   6.9183097e+02   8.4293468e-01   8.3700996e-05   1.3878773e-02
   7.0794578e+02   8.3968579e-01   6.7338007e-05   1.2598000e-02
   7.2443596e+02   8.3637705e-01   5.3902692e-05   1.1410594e-02
   7.4131024e+02   8.3300707e-01   4.2926639e-05   1.0311997e-02
   7.5857758e+02   8.2957424e-01   3.4005753e-05   9.2976509e-03
   7.7624712e+02   8.2607664e-01   2.6793327e-05   8.3630271e-03
   7.9432823e+02   8.2251203e-01   2.0993546e-05   7.5036475e-03
   8.1283052e+02   8.1887778e-01   1.6355432e-05   6.7151087e-03
   8.3176377e+02   8.1517080e-01   1.2667270e-05   5.9931026e-03
   8.5113804e+02   8.1138749e-01   9.7515024e-06   5.3334348e-03
   8.7096359e+02   8.0752368e-01   7.4600983e-06   4.7320410e-03
   8.9125094e+02   8.0357449e-01   5.6703883e-06   4.1850011e-03
   9.1201084e+02   7.9953430e-01   4.2813412e-06   3.6885505e-03
   9.3325430e+02   7.9539661e-01   3.2102675e-06   3.2390895e-03
   9.5499259e+02   7.9115394e-01   2.3899204e-06   2.8331904e-03
   9.7723722e+02   7.8679768e-01   1.7659680e-06   2.4676017e-03
   1.0000000e+03   7.8231802e-01   1.2948049e-06   2.1392506e-03
   1.0232930e+03   7.7770371e-01   9.4167288e-07   1.8452429e-03
   1.0471285e+03   7.7294197e-01   6.7905929e-07   1.5828610e-03
   1.0715193e+03   7.6801829e-01   4.8534296e-07   1.3495594e-03
   1.0964782e+03   7.6291624e-01   3.4365804e-07   1.1429588e-03
   1.1220185e+03   7.5761727e-01   2.4094834e-07   9.6083834e-04
   1.1481536e+03   7.5210050e-01   1.6718647e-07   8.0112532e-04
   1.1748976e+03   7.4634250e-01   1.1473410e-07   6.6188465e-04
   1.2022644e+03   7.4031706e-01   7.7822249e-08   5.4130638e-04
   1.2302688e+03   7.3399496e-01   5.2132495e-08   4.3769282e-04
   1.2589254e+03   7.2734372e-01   3.4462300e-08   3.4944527e-04
   1.2882496e+03   7.2032739e-01   2.2459924e-08   2.7505118e-04
   1.3182567e+03   7.1290634e-01   1.4416267e-08   2.1307243e-04
   1.3489629e+03   7.0503707e-01   9.1028986e-09   1.6213561e-04
   1.3803843e+03   6.9667208e-01   5.6472185e-09   1.2092507e-04
   1.4125375e+03   6.8775975e-01   3.4371642e-09   8.8179760e-05
   1.4454398e+03   6.7824437e-01   2.0492241e-09   6.2694270e-05
   1.4791084e+03   6.6806622e-01   1.1946388e-09   4.3324410e-05
   1.5135612e+03   6.5716183e-01   6.7965573e-10   2.8996974e-05
   1.5488166e+03   6.4546435e-01   3.7652741e-10   1.8722646e-05
   1.5848932e+03   6.3290421e-01   2.0262879e-10   1.1610297e-05
   1.6218101e+03   6.1941000e-01   1.0563886e-10   6.8803627e-06
   1.6595869e+03   6.0490970e-01   5.3192570e-11   3.8746947e-06
   1.6982437e+03   5.8933221e-01   2.5782217e-11   2.0606005e-06
   1.7378008e+03   5.7260945e-01   1.1984022e-11   1.0276008e-06
   1.7782794e+03   5.5467881e-01   5.3196635e-12   4.7676960e-07
   1.8197009e+03   5.3548620e-01   2.2446344e-12   2.0399480e-07
   1.8620871e+03   5.1498969e-01   8.9565212e-13   7.9703451e-08
   1.9054607e+03   4.9316365e-01   3.3601924e-13   2.8125561e-08
   1.9498446e+03   4.7000348e-01   1.1777068e-13   8.8542426e-09
   1.9952623e+03   4.4553073e-01   3.8288035e-14   2.4528299e-09
   2.0417379e+03   4.1979853e-01   1.1455122e-14   5.8884341e-10
   2.0892961e+03   3.9289696e-01   3.1262249e-15   1.2042984e-10
   2.1379621e+03   3.6495813e-01   7.7067469e-16   2.0587659e-11
   2.1877616e+03   3.3616035e-01   1.6975632e-16   2.8801373e-12
   2.2387211e+03   3.0673085e-01   3.3009142e-17   3.2203505e-13
   2.2908677e+03   2.7694638e-01   5.5906808e-18   2.8032981e-14
   2.3442288e+03   2.4713077e-01   8.1253639e-19   1.8451035e-15
   2.3988329e+03   2.1764900e-01   9.9673986e-20   8.8888336e-17
   2.4547089e+03   1.8889685e-01   1.0132261e-20   3.0231093e-18
   2.5118864e+03   1.6128612e-01   8.3631208e-22   6.9729488e-20
   2.5703958e+03   1.3522539e-01   5.4796648e-23   1.0432075e-21
   2.6302680e+03   1.1109724e-01   2.7795924e-24   9.6342545e-24
   2.6915348e+03   8.9233378e-02   1.0616614e-25   5.1987189e-26
   2.7542287e+03   6.9890079e-02   2.9607278e-27   1.5421556e-28
   2.8183829e+03   5.3226909e-02   5.8264494e-29   2.3504161e-31
   2.8840315e+03   3.9291917e-02   7.7909702e-31   1.7075756e-34
   2.9512092e+03   2.8016338e-02   6.7886930e-33   5.4416864e-38
   3.0199517e+03   1.9220786e-02   3.6801361e-35   6.9374442e-42
   3.0902954e+03   1.2633285e-02   1.1790924e-37   3.1948943e-46
   3.1622777e+03   7.9173487e-03   2.1095204e-40   4.7469628e-51
